년-월-일,출처 플랫폼,카테고리,성별,연령대,직업군,지역_시,지역_구,제목,접속 시간,사용 시간,검색사이트 URL,언론사 ID,언론사 이름,기사번호,플랫폼 기준 색션,매칭 키워드 
2025-01-24,네이버,뉴스,여성,60대,화이트칼라,경기,광주시,수수료 모두 공짜라더니…4조원 몰렸다,2025-01-24 11:18,4,https://n.news.naver.com/article/374/0000422477?type=editn&cds=news_edit,2571,SBSBiz,422477,경제,수수
2025-01-24,네이버,뉴스,남성,30대,학생,경기,수원시 장안구,수수료 모두 공짜라더니…4조원 몰렸다,2025-01-24 15:00,17,https://n.news.naver.com/article/374/0000422477,2571,SBSBiz,422477,경제,수수
2025-01-24,다음,뉴스,남성,60대,화이트칼라,서울,서초구,"수수료 전면 무료' 이 계좌, 3주에 1조원씩 몰렸다",2025-01-24 10:28,70,https://v.daum.net/v/20250124095603080,2217,한국경제,2.03E+16,,수수
2025-01-24,다음,뉴스,남성,40대,화이트칼라,서울,서대문구,"수수료 전면 무료' 이 계좌, 3주에 1조원씩 몰렸다",2025-01-24 18:34,3,https://v.daum.net/v/20250124095603080,2217,한국경제,2.03E+16,,수수
2025-01-24,다음,뉴스,여성,60대,전업주부,대구,동구,"수수료 전면 무료' 이 계좌, 3주에 1조원씩 몰렸다",2025-01-24 23:34,80,https://v.daum.net/v/20250124095603080,2217,한국경제,2.03E+16,,수수
2025-01-24,다음,뉴스,남성,50대,화이트칼라,경기,고양시 일산동구,"수수료 전면 무료' 이 계좌, 3주에 1조원씩 몰렸다",2025-01-24 11:53,4,https://v.daum.net/v/20250124095603080?x_trkm=t,2217,한국경제,2.03E+16,,수수
2025-01-24,기타,뉴스,남성,30대,학생,경기,수원시 영통구,신기루 야채 식단에 비둘기가 좋아하는 건가요…12살 연상 신애라에게 불만 표출애라원 | 텐아시아,2025-01-24 07:25,41,https://tenasia.hankyung.com/article/2025012103834#_enliple,2071,텐아시아,,,야채
2025-01-24,기타,뉴스,남성,30대,학생,경기,수원시 영통구,신기루 야채 식단에 비둘기가 좋아하는 건가요…12살 연상 신애라에게 불만 표출애라원 | 텐아시아,2025-01-24 07:25,7,https://tenasia.hankyung.com/article/2025012103834,2071,텐아시아,,,야채
2025-01-24,기타,뉴스,여성,60대,화이트칼라,경기,수원시 팔달구,신기루 야채 식단에 비둘기가 좋아하는 건가요…12살 연상 신애라에게 불만 표출애라원 | 텐아시아,2025-01-24 05:16,10,https://tenasia.hankyung.com/article/2025012103834,2071,텐아시아,,,야채
2025-01-24,기타,뉴스,여성,60대,화이트칼라,경기,수원시 팔달구,신기루 야채 식단에 비둘기가 좋아하는 건가요…12살 연상 신애라에게 불만 표출애라원 | 텐아시아,2025-01-24 05:16,48,https://tenasia.hankyung.com/article/2025012103834#_digitalcamp,2071,텐아시아,,,야채
2025-01-24,기타,뉴스,남성,50대,블루칼라,서울,관악구,이제 오렌지주스도 못 사먹겠네…초유의 상황에 비명 | 한국경제,2025-01-24 12:43,12,https://www.hankyung.com/article/202501236533g?kakao_from=mainnews,2217,한국경제,,,오렌지
2025-01-24,다음,뉴스,여성,50대,블루칼라,서울,은평구,"전통 떡집 ‘옛것과 새것의 조화’… 키위·복분자설기, MZ도 홀릭 [김동환의 김기자와 만납시다]",2025-01-24 16:53,46,https://v.daum.net/v/20250118120150807,1145,세계일보,2.03E+16,,키위
2025-01-24,다음,뉴스,여성,50대,블루칼라,서울,은평구,"전통 떡집 ‘옛것과 새것의 조화’… 키위·복분자설기, MZ도 홀릭 [김동환의 김기자와 만납시다]",2025-01-24 16:50,76,https://v.daum.net/v/20250118120150807,1145,세계일보,2.03E+16,,키위
2025-01-24,다음,뉴스,여성,30대,학생,서울,동대문구,"제주, ‘당근알바’ 전국 1위.. ”감귤도 당근도, 일손 전쟁  중!”",2025-01-24 11:44,13,https://v.daum.net/v/20250124105434664,2453,JIBS,2.03E+16,,"당근,감귤"
2025-01-24,다음,뉴스,남성,50대,화이트칼라,경기,고양시 일산동구,"제주, ‘당근알바’ 전국 1위.. ”감귤도 당근도, 일손 전쟁  중!”",2025-01-24 11:16,8,https://v.daum.net/v/20250124105434664,2453,JIBS,2.03E+16,,"당근,감귤"
2025-01-24,네이버,뉴스,여성,50대,화이트칼라,서울,강서구,"제주, ‘당근알바’ 전국 1위.. ”감귤도 당근도, 일손 전쟁  중!”",2025-01-24 15:43,74,https://n.news.naver.com/article/661/0000049856?cds=news_my,2453,JIBS,49856,"경제,사회","당근,감귤"
2025-01-24,네이버,뉴스,남성,50대,화이트칼라,경기,김포시,"제주, ‘당근알바’ 전국 1위.. ”감귤도 당근도, 일손 전쟁  중!”",2025-01-24 16:56,120,https://n.news.naver.com/article/661/0000049856?cds=news_my,2453,JIBS,49856,"경제,사회","당근,감귤"
2025-01-24,네이버,뉴스,남성,30대,블루칼라,서울,강남구,"제주, ‘당근알바’ 전국 1위.. ”감귤도 당근도, 일손 전쟁  중!”",2025-01-24 19:38,48,https://n.news.naver.com/article/661/0000049856?cds=news_my,2453,JIBS,49856,"경제,사회","당근,감귤"
2025-01-24,네이버,뉴스,남성,50대,화이트칼라,서울,영등포구,"제주, ‘당근알바’ 전국 1위.. ”감귤도 당근도, 일손 전쟁  중!”",2025-01-24 19:03,20,https://n.news.naver.com/article/661/0000049856?cds=news_my,2453,JIBS,49856,"경제,사회","당근,감귤"
2025-01-24,네이버,뉴스,남성,30대,블루칼라,서울,강남구,"제주, ‘당근알바’ 전국 1위.. ”감귤도 당근도, 일손 전쟁  중!”",2025-01-24 19:30,1,https://n.news.naver.com/article/661/0000049856?cds=news_my,2453,JIBS,49856,"경제,사회","당근,감귤"
2025-01-24,네이버,뉴스,남성,30대,블루칼라,서울,강남구,"제주, ‘당근알바’ 전국 1위.. ”감귤도 당근도, 일손 전쟁  중!”",2025-01-24 19:30,16,https://n.news.naver.com/article/661/0000049856?cds=news_my,2453,JIBS,49856,"경제,사회","당근,감귤"
2025-01-24,네이버,뉴스,여성,20대,,충북,청주시 상당구,지구상 유일 자생 멸종위기 1등급 '제주고사리삼' 번식 포착  [제주Zoom],2025-01-24 17:07,14,https://n.news.naver.com/article/661/0000049866?cds=news_edit,2453,JIBS,49866,사회,고사리
2025-01-24,네이버,뉴스,여성,20대,학생,경기,성남시 수정구,"투썸플레이스, 생딸기 듬뿍 올린 ‘스트로베리 시즌 케이크’ 론칭",2025-01-24 07:50,12,https://n.news.naver.com/article/022/0004002900?sid=101,1145,세계일보,4002900,경제,딸기
2025-01-25,네이버,뉴스,여성,50대,,전북,남원시,"""출시와 동시에 완판""…구미서 자란 천혜향·레드향 대박행진",2025-01-25 18:34,3,https://n.news.naver.com/article/088/0000927986?cds=news_my,814,매일신문,927986,사회,"천혜향,레드향"
2025-01-25,네이버,뉴스,남성,30대,블루칼라,서울,강남구,"""호두과자가 아니네""…명절 휴게소에서 22억원어치 팔린 '이것'",2025-01-25 14:30,99,https://n.news.naver.com/article/008/0005146167?cds=news_my,819,머니투데이,5146167,사회,호두
2025-01-25,네이버,뉴스,여성,30대,학생,서울,송파구,"""호두과자보다 많이 팔렸다"" 고속도로 휴게소에서 '매출 22억 원' 명절 인기 메뉴는?",2025-01-25 22:40,1,https://n.news.naver.com/article/011/0004444265?cds=news_my,1092,서울경제,4444265,사회,호두
2025-01-25,네이버,뉴스,여성,30대,학생,서울,송파구,"""호두과자보다 많이 팔렸다"" 고속도로 휴게소에서 '매출 22억 원' 명절 인기 메뉴는?",2025-01-25 22:40,202,https://n.news.naver.com/article/011/0004444265?cds=news_my,1092,서울경제,4444265,사회,호두
2025-01-25,네이버,뉴스,여성,40대,,서울,중구,"""호두과자보다 많이 팔렸다"" 고속도로 휴게소에서 '매출 22억 원' 명절 인기 메뉴는?",2025-01-25 21:02,46,https://n.news.naver.com/article/011/0004444265?cds=news_edit,1092,서울경제,4444265,사회,호두
2025-01-25,네이버,뉴스,여성,30대,,서울,동작구,"""호두과자보다 많이 팔렸다"" 고속도로 휴게소에서 '매출 22억 원' 명절 인기 메뉴는?",2025-01-25 19:09,11,https://n.news.naver.com/article/011/0004444265?type=editn&cds=news_edit,1092,서울경제,4444265,사회,호두
2025-01-25,다음,뉴스,여성,60대,전업주부,서울,금천구,"""호두과자 아니었어?""…'매출 22억' 명절 휴게소 인기메뉴 1위는",2025-01-25 10:54,7,https://v.daum.net/v/20250125083302475,2217,한국경제,2.03E+16,,호두
2025-01-25,다음,뉴스,여성,70대,전업주부,경기,안양시 동안구,"""호두과자 아니었어?""…'매출 22억' 명절 휴게소 인기메뉴 1위는",2025-01-25 12:54,7,https://v.daum.net/v/20250125083302475,2217,한국경제,2.03E+16,,호두
2025-01-25,네이버,뉴스,여성,40대,화이트칼라,경기,시흥시,"""호두과자 아니었어?""…'매출 22억' 명절 휴게소 인기메뉴 1위는",2025-01-25 14:14,5,https://n.news.naver.com/article/015/0005086856?cds=news_my,2217,한국경제,5086856,생활,호두
2025-01-25,네이버,뉴스,여성,30대,화이트칼라,강원,태백시,"""호두과자 아니었어?""…'매출 22억' 명절 휴게소 인기메뉴 1위는",2025-01-25 14:10,11,https://n.news.naver.com/article/015/0005086856?cds=news_my,2217,한국경제,5086856,생활,호두
2025-01-25,네이버,뉴스,여성,30대,기타,충남,서산시,"""호두과자 아니었어?""…'매출 22억' 명절 휴게소 인기메뉴 1위는",2025-01-25 13:54,11,https://n.news.naver.com/article/015/0005086856?cds=news_my,2217,한국경제,5086856,생활,호두
2025-01-25,네이버,뉴스,여성,50대,블루칼라,부산,동래구,"""호두과자 아니었어?""…'매출 22억' 명절 휴게소 인기메뉴 1위는",2025-01-25 19:37,6,https://n.news.naver.com/article/015/0005086856?cds=news_my,2217,한국경제,5086856,생활,호두
2025-01-25,네이버,뉴스,여성,50대,블루칼라,부산,동래구,"""호두과자 아니었어?""…'매출 22억' 명절 휴게소 인기메뉴 1위는",2025-01-25 19:37,8,https://n.news.naver.com/article/015/0005086856?cds=news_my,2217,한국경제,5086856,생활,호두
2025-01-25,네이버,뉴스,여성,40대,기타,경기,고양시 덕양구,"""호두과자 아니었어?""…'매출 22억' 명절 휴게소 인기메뉴 1위는",2025-01-25 13:42,22,https://n.news.naver.com/article/015/0005086856?type=editn&cds=news_edit,2217,한국경제,5086856,생활,호두
2025-01-25,네이버,뉴스,여성,30대,기타,부산,연제구,"""호두과자 아니었어?""…'매출 22억' 명절 휴게소 인기메뉴 1위는",2025-01-25 16:09,71,https://n.news.naver.com/article/015/0005086856?ntype=RANKING,2217,한국경제,5086856,생활,호두
2025-01-25,네이버,뉴스,여성,30대,기타,부산,연제구,"""호두과자 아니었어?""…'매출 22억' 명절 휴게소 인기메뉴 1위는",2025-01-25 16:11,31,https://n.news.naver.com/article/015/0005086856?ntype=RANKING,2217,한국경제,5086856,생활,호두
2025-01-25,네이버,뉴스,여성,30대,기타,부산,연제구,"""호두과자 아니었어?""…'매출 22억' 명절 휴게소 인기메뉴 1위는",2025-01-25 16:12,3,https://n.news.naver.com/article/015/0005086856?ntype=RANKING,2217,한국경제,5086856,생활,호두
2025-01-25,다음,뉴스,남성,30대,화이트칼라,서울,송파구,[신상잇슈] 오뚜기 '순후추 팝콘'·노브랜드버거 '통마늘 베이컨',2025-01-25 23:53,7,https://v.daum.net/v/20250125070015539?x_trkm=t,1446,연합뉴스,2.03E+16,,마늘
2025-01-25,기타,뉴스,여성,70대,전업주부,서울,강동구,“‘배추·무’ 해외서 길러요” 글로벌 농장 어디 될까,2025-01-25 18:42,58,https://m.edaily.co.kr/News/Read?mediaCodeNo=257&newsId=01892566642041328&utm_source=https://n.news.naver.com/article/018/0005932348?cds=news_edit,1622,이데일리,,,배추
2025-01-25,네이버,뉴스,남성,40대,화이트칼라,서울,강동구,“호두과자 아니었다” 22억어치 팔린 휴게소 인기 메뉴 1위는,2025-01-25 15:22,90,https://n.news.naver.com/article/016/0002421000?cds=news_edit,2307,헤럴드경제,2421000,생활,호두
2025-01-25,네이버,뉴스,여성,70대,전업주부,서울,강동구,“호두과자 아니었다” 22억어치 팔린 휴게소 인기 메뉴 1위는,2025-01-25 15:32,14,https://n.news.naver.com/article/016/0002421000?cds=news_edit,2307,헤럴드경제,2421000,생활,호두
2025-01-25,네이버,뉴스,남성,40대,화이트칼라,서울,강동구,“호두과자 아니었다” 22억어치 팔린 휴게소 인기 메뉴 1위는,2025-01-25 15:37,3,https://n.news.naver.com/article/016/0002421000?cds=news_edit,2307,헤럴드경제,2421000,생활,호두
2025-01-25,다음,뉴스,여성,40대,화이트칼라,서울,노원구,"감자튀김 즐기는 남성, 性기능 약해질 수도… 대신 '이것' 드세요",2025-01-25 07:29,3,https://v.daum.net/v/20250125050631600,2318,헬스조선,2.03E+16,,감자
2025-01-25,네이버,뉴스,여성,40대,화이트칼라,경기,하남시,고속도로 휴게소 판매 2위는 호두과자...매출 22억 1위는?,2025-01-25 21:48,100,https://n.news.naver.com/article/374/0000422647?cds=news_edit,2571,SBSBiz,422647,경제,호두
2025-01-25,네이버,뉴스,여성,50대,전업주부,경기,광주시,고속도로 휴게소 판매 2위는 호두과자...매출 22억 1위는?,2025-01-25 22:37,14,https://n.news.naver.com/article/374/0000422647?cds=news_edit,2571,SBSBiz,422647,경제,호두
2025-01-25,네이버,뉴스,여성,30대,기타,경남,통영시,고속도로 휴게소 판매 2위는 호두과자...매출 22억 1위는?,2025-01-25 23:33,29,https://n.news.naver.com/article/374/0000422647?cds=news_edit,2571,SBSBiz,422647,경제,호두
2025-01-25,네이버,뉴스,여성,30대,기타,경남,통영시,고속도로 휴게소 판매 2위는 호두과자...매출 22억 1위는?,2025-01-25 23:33,7,https://n.news.naver.com/article/374/0000422647?cds=news_edit,2571,SBSBiz,422647,경제,호두
2025-01-25,기타,뉴스,여성,40대,전업주부,경기,부천시 오정구,"귀리+현미밥 꾸준히 먹었더니, 지방-혈관에 변화가? - 코메디닷컴",2025-01-25 22:24,18,https://kormedi.com/1624178/,2048,코메디닷컴,,,귀리
2025-01-25,기타,뉴스,여성,40대,전업주부,경기,부천시 오정구,"귀리+현미밥 꾸준히 먹었더니, 지방-혈관에 변화가? - 코메디닷컴",2025-01-25 22:33,3,https://kormedi.com/1624178/#google_vignette,2048,코메디닷컴,,,귀리
2025-01-25,네이버,뉴스,남성,60대,블루칼라,부산,수영구,명절 고속도로 휴게소 최다매출 아메리카노·호두과자·우동…매출 1위 행담도휴게소,2025-01-25 14:41,15,https://n.news.naver.com/article/082/0001309299?cds=news_edit,964,부산일보,1309299,경제,호두
2025-01-25,네이버,뉴스,여성,40대,블루칼라,인천,서구,명절 연휴에만 22억 넘게 팔았다…호두과자 제친 휴게소 인기 메뉴,2025-01-25 20:44,3,https://n.news.naver.com/article/277/0005538766?cds=news_my,1332,아시아경제,5538766,사회,호두
2025-01-25,기타,뉴스,남성,40대,화이트칼라,대전,유성구,명절 연휴에만 22억 넘게 팔았다…호두과자 제친 휴게소 인기 메뉴 - 아시아경제,2025-01-25 23:17,7,https://cm.asiae.co.kr/kakaoview/article/2025012509395502595?kakao_from=mainnews&aceRef=https%3A%2F%2Fm.daum.net%2F&utm_source=news.v.daum.net&utm_medium=kakaoview&utm_campaign=2025012509395502595,1332,아시아경제,,,호두
2025-01-25,네이버,뉴스,여성,40대,전업주부,인천,남동구,"명절 휴게소 인기메뉴 1위, 호두과자 제친 이것",2025-01-25 14:13,6,https://n.news.naver.com/article/277/0005538766?cds=news_edit,1332,아시아경제,5538766,사회,호두
2025-01-25,네이버,뉴스,남성,40대,화이트칼라,경기,파주시,"명절 휴게소 인기메뉴 1위, 호두과자 제친 이것",2025-01-25 12:39,57,https://n.news.naver.com/article/277/0005538766?cds=news_edit,1332,아시아경제,5538766,사회,호두
2025-01-25,네이버,뉴스,남성,60대,기타,경기,광주시,"명절 휴게소 인기메뉴 1위, 호두과자 제친 이것",2025-01-25 15:16,21,https://n.news.naver.com/article/277/0005538766?cds=news_edit,1332,아시아경제,5538766,사회,호두
2025-01-25,네이버,뉴스,남성,30대,기타,대전,동구,"명절 휴게소 인기메뉴 1위, 호두과자 제친 이것",2025-01-25 16:01,2,https://n.news.naver.com/article/277/0005538766?cds=news_edit,1332,아시아경제,5538766,사회,호두
2025-01-25,네이버,뉴스,남성,40대,블루칼라,서울,광진구,"명절 휴게소 인기메뉴 1위, 호두과자 제친 이것",2025-01-25 18:21,26,https://n.news.naver.com/article/277/0005538766?cds=news_edit,1332,아시아경제,5538766,사회,호두
2025-01-25,네이버,뉴스,여성,50대,블루칼라,서울,동작구,"명절 휴게소 인기메뉴 1위, 호두과자 제친 이것",2025-01-25 17:40,16,https://n.news.naver.com/article/277/0005538766?cds=news_edit,1332,아시아경제,5538766,사회,호두
